meeting_id,caption,speaker,caption_group_id,st,en
9,"Well since you guys have chosen the ones I wanted to do , I'll have to have to go for something a bit random .",Industrial Designer,54,203781,210381
9,{vocalsound} Does it look like a dog actually ?,User Interface,55,210581,213401
9,{vocalsound} Okay .,Project Manager,56,213601,214741
9,"And also , my drawing skill isn't that great so , yeah .",Industrial Designer,57,214941,218301
9,"Well , as you can see , the quality of the work today is um {disfmarker}",Project Manager,58,218501,222821
9,{vocalsound},Marketing,59,223021,223741
9,Mm .,User Interface,60,223941,224181
9,I think it's outstandingly good .,Marketing,61,224381,226361
9,{vocalsound},Marketing,61,226561,227281
9,{gap} {vocalsound},Project Manager,62,227481,228561
9,"Okay , now I'm gonna have to change what is was originally gonna be",Industrial Designer,63,228761,232781
9,{vocalsound},Project Manager,64,232981,233701
9,"because that looks like a beak now , so .",Industrial Designer,65,233901,236361
9,"{vocalsound} Yeah , it can be a crocodile , it can be a crocodile .",Industrial Designer,65,236561,240581
9,Crocodile ?,Marketing,66,240781,241441
9,Gonna be a bird .,Project Manager,67,241641,242661
9,Is it gonna be {disfmarker},Project Manager,67,242861,244481
9,{vocalsound},Marketing,68,244681,245401
9,{vocalsound},User Interface,69,245601,246321
9,{vocalsound} Well it was it was an {disfmarker} at first {disfmarker},Industrial Designer,70,246521,250661
9,{vocalsound} it's gonna be a bird .,Project Manager,71,250861,252961
9,firstly it was an attempt at a T_ Rex and then it sort of changed into a pelican,Industrial Designer,72,253161,257961
9,O,Marketing,73,258161,258221
9,but it can be a crocodile now actually {vocalsound} .,Industrial Designer,74,258421,261601
9,{vocalsound},Project Manager,75,261801,262521
9,{vocalsound},Marketing,76,262721,263441
9,{vocalsound} That's lovely .,Project Manager,77,263641,265321
9,Yeah and uh I'll have to think on the spot of uh things that it is .,Industrial Designer,78,265521,269601
9,Um,Industrial Designer,78,269801,269921
9,Beauti that's {disfmarker},Marketing,79,270121,271681
9,"uh scary , uh strong , yeah that's about it I think {vocalsound} .",Industrial Designer,80,271881,275841
9,Okay {vocalsound} it's fine .,Project Manager,81,276041,277781
9,{vocalsound} Okay .,Marketing,82,277981,279121
9,"Um , I'm very impressed with your artistic skills ,",Marketing,82,279321,282381
9,Uh uh {disfmarker},Industrial Designer,83,282581,283661
9,mine's {disfmarker} are dreadful .,Marketing,84,283861,285901
9,"Oops this is now coming apart , let me just put the top in .",Marketing,84,286101,289701
9,Wo {vocalsound},Industrial Designer,85,289901,290801
9,"I hope that clicks in , I'll just {disfmarker} I'll hold it on , okay .",Marketing,86,291001,295261
9,{vocalsound},Project Manager,87,295461,296181
9,{vocalsound},Industrial Designer,88,296381,297101
9,"Oops , oh dear , what happened there ?",Marketing,89,297301,299581
9,Technical help .,Project Manager,90,299781,300741
9,Hmm .,Industrial Designer,91,300941,301241
9,"Hopefully that'll stay on , two-handed version .",Marketing,92,301441,304321
9,Okay .,Industrial Designer,93,304521,304881
9,"Okay , uh {disfmarker} Again this is off the top of my head , I was gonna do a big cat too , um .",Marketing,94,305081,310901
9,Uh {disfmarker},Industrial Designer,95,311101,312001
9,Hmm .,Project Manager,96,312201,312501
9,"Oh dear , it doesn't look what like what I want it to be {vocalsound} .",Marketing,97,312701,316961
9,S Uh {disfmarker},Industrial Designer,98,317161,318181
9,Uh .,Marketing,99,318381,318621
9,{gap},Industrial Designer,100,318821,319121
9,It's not a vampire bat honestly {vocalsound} .,Marketing,101,319321,322081
9,"{vocalsound} Okay , yeah .",Project Manager,102,322281,323841
9,Uh and somewhere there's a body behind .,Marketing,103,324041,326441
9,"Okay , some sort of bird {vocalsound}",Industrial Designer,104,326641,328861
9,"That's my dreadful {disfmarker} that's the worst yet , that's {disfmarker} it's meant to be an eagle {vocalsound}",Marketing,105,329061,335841
9,A seagu,Project Manager,106,336041,336461
9,"Eagle , okay .",User Interface,107,336661,337501
9,"right ,",Project Manager,108,337701,338121
9,"Ah eagle , right okay .",Industrial Designer,109,338321,339701
9,not a seagull {vocalsound} .,Project Manager,110,339901,341581
9,"you can tell it's a flying animal {vocalsound} could have been a seagull , I never thought of a seagull .",Marketing,111,341781,348081
9,"An eagle , um again I'm thinking on my feet goodness .",Marketing,111,348281,351521
9,"I suppose they're all so independent , I'd put that one down again .",Marketing,111,351721,355801
9,{vocalsound} Da dum um .,Marketing,111,356001,357441
9,They're good at golf .,Industrial Designer,112,357641,358961
9,"Indepen independent , right , did you say they're good at golf ?",Marketing,113,359161,363001
9,{vocalsound} Eagle .,Project Manager,114,363201,364401
9,"Yeah , no yeah ,",Industrial Designer,115,364601,365561
9,Are they ?,Marketing,116,365761,366361
9,an eagle .,Industrial Designer,117,366561,367161
9,Oh .,Marketing,118,367361,367601
9,"Oh right , okay ,",Marketing,118,367801,368821
9,{vocalsound},Project Manager,119,369021,369741
9,I'm not good at golf .,Marketing,120,369941,371261
9,{gap} {vocalsound},Industrial Designer,121,371461,372541
9,"I'd say they're quite free-spirited , flying around everywhere , doing their own thing .",Marketing,122,372741,378021
9,"And uh , birds of prey aren't they ,",Marketing,122,378221,380381
9,Mm-hmm .,Project Manager,123,380581,381061
9,"oh dear , intrepid .",Marketing,124,381261,382461
9,"I'll put that , intrepid .",Marketing,124,382661,384221
9,{vocalsound},Project Manager,125,384421,385141
9,"There we go ,",Marketing,126,385341,386121
9,That's lovely .,Project Manager,127,386321,387221
9,hope that pen's gonna be okay .,Marketing,128,387421,389281
9,{vocalsound},Project Manager,129,389481,390201
9,Whoops .,Marketing,130,390401,390881
9,{vocalsound},Industrial Designer,131,391081,391801
9,Okay .,Project Manager,132,392001,392361
9,"That was fun , right .",Project Manager,132,392561,393881
9,"Um finance-wise , we've got a selling price at twenty five Euros , which I don't actually know what that is in Pounds , at all .",Project Manager,132,394081,401761
9,Any ideas ?,Project Manager,132,401961,402621
9,It's about {disfmarker},Industrial Designer,133,402821,404201
9,One point four or something like that .,User Interface,134,404401,406741
9,"mm , mm yeah .",Industrial Designer,135,406941,407781
9,Seventeen .,Marketing,136,407981,408641
9,One point four Euro would make a Pound or something like that .,User Interface,137,408841,412621
9,"Yeah , yeah , something like that ,",Industrial Designer,138,412821,414921
9,Yeah .,User Interface,139,415121,415481
9,so that {disfmarker},Industrial Designer,140,415681,416881
9,D fifteen ?,Project Manager,141,417081,417741
9,"yeah about seventeen , seventeen Pounds , something like that .",Industrial Designer,142,417941,421721
9,Seventeen .,Project Manager,143,421921,422581
9,Seventeen Pounds .,Marketing,144,422781,423861
9,"Okay , that's expensive .",Project Manager,145,424061,425561
9,Should we be making notes of this ?,Marketing,146,425761,427861
9,We can just refer to this later can't we ?,Marketing,146,428061,430581
9,"I think so , I think so ,",Project Manager,147,430781,432281
9,But {disfmarker},Industrial Designer,148,432481,433441
9,"I'll be able to um pull it up ,",Project Manager,149,433641,435501
9,"Yeah , okay .",Marketing,150,435701,436481
9,or I could put it in the shared folder or something .,Project Manager,151,436681,439861
9,"Havi having said that though , if you wanna get one of those {disfmarker} the the ones on the market at the moment they're s they're about twenty pounds anyway .",Industrial Designer,152,440061,449721
9,Okay .,Marketing,153,449921,450281
9,"So , it'd still be {disfmarker}",Industrial Designer,154,450481,452341
9,Really ?,Project Manager,155,452541,453021
9,Right .,Marketing,156,453221,453641
9,"yeah , we had to buy one {vocalsound} .",Industrial Designer,157,453841,456181
9,So,Marketing,158,456381,456501
9,Mm .,Project Manager,159,456701,456941
9,I think {disfmarker},Project Manager,159,457141,458341
9,"so I suppose later it depends if we want to undercut the price , we d or or is it going to make our product look a cheapie-cheapie option ?",Marketing,160,458541,466881
9,"Yeah , um production cost's at twelve fifty , so",Project Manager,161,467081,469961
9,Hmm .,Industrial Designer,162,470161,470461
9,"Okay , pretty huge margin .",User Interface,163,470661,472281
9,half of the selling price is taken up by building it .,Project Manager,164,472481,475721
9,Yeah .,Industrial Designer,165,475921,476281
9,Mm .,Marketing,166,476481,476721
9,"Um , and profit aim is fifty million Euros ,",Project Manager,167,476921,479561
9,Mm-hmm .,Marketing,168,479761,480241
9,which is uh {disfmarker},Project Manager,169,480441,481881
9,In our first year ?,Marketing,170,482081,483221
9,"Yi yes , um yeah , I presume so .",Project Manager,171,483421,485401
9,Um {disfmarker},Project Manager,171,485601,486501
9,Mm-hmm .,Marketing,172,486701,487181
9,So then {disfmarker},User Interface,173,487381,488581
9,You've got market range international and you did say earlier it's got to be a {disfmarker} um accessible and usable by sort of all age groups,Marketing,174,488781,497301
9,Mm-hmm .,Project Manager,175,497501,497981
9,"just t we're not focusing on business market , any particular thing , it's everyone",Marketing,176,498181,503161
9,"No , yeah .",Project Manager,177,503361,504021
9,{disfmarker} user-friendly to everyone .,Marketing,178,504221,506621
9,Okay .,Marketing,178,506821,507181
9,So {disfmarker},Project Manager,179,507381,508281
9,Big target group {vocalsound} .,Marketing,180,508481,510341
9,"yes , yes , I don't think we have to {disfmarker} I don't think it's a case of worrying about different languages and things like that , um making that a key point ,",Project Manager,181,510541,520441
9,No .,Marketing,182,520641,520881
9,"just that it's going to be in the international market like Australia , America , things like that .",Project Manager,183,521081,527081
9,Mm .,Marketing,184,527281,527521
9,Okay .,Project Manager,185,527721,528081
9,What are your experiences with remote controls ?,Project Manager,185,528281,531161
9,"I mean I've got {disfmarker} we got um {disfmarker} we had three videos , a T_V_ and a sort of amp thing all set up",Project Manager,185,531361,538261
9,Mm-hmm .,User Interface,186,538461,538941
9,"so we got one of the universal remote controls , um that you programme each of your things into ,",Project Manager,187,539141,544961
9,Yeah .,Industrial Designer,188,545161,545521
9,"Yeah ,",User Interface,189,545721,546081
9,Yeah .,Industrial Designer,190,546281,546641
9,Alright .,Marketing,191,546841,547381
9,that c,User Interface,192,547581,547941
9,but that kept losing the signals so we'd have to re-programme it every now and again .,Project Manager,193,548141,553301
9,"I think it was quite a cheapie as well , so that might have had something to do with it ,",Project Manager,193,553501,558841
9,Yeah uh .,Industrial Designer,194,559041,559581
9,Mm-hmm .,Marketing,195,559781,560261
9,"but that was quite good , the fact that you could {disfmarker} You didn't have six remote controls sitting in front of you .",Project Manager,196,560461,567901
9,Use all the ones at the same time .,Industrial Designer,197,568101,570201
9,Right .,Marketing,198,570401,570821
9,"Okay , you wanna integrate everything into one like {disfmarker}",User Interface,199,571021,574861
9,"Yeah ,",Industrial Designer,200,575061,575421
9,Okay .,User Interface,201,575621,575981
9,Mm-hmm .,Marketing,202,576181,576661
9,'cause you {disfmarker},Industrial Designer,203,576861,578241
9,"My experience has only been being given the remote control with the object I buy , not doing any tampering with it and programming , using it to programme T_V_ and uh uh videos and things .",Marketing,204,578441,589781
9,"But basically on , off , volume up and down , channel one , two , th that basic functions ,",Marketing,204,589981,595441
9,Mm .,Project Manager,205,595641,595881
9,"I don't think I could go any further with it than that , so , I suppose it's got to be something usable by someone like me as well .",Marketing,206,596081,604001
9,"Yeah , the main {disfmarker} that's the main stuff anyway , I mean",Project Manager,207,604201,608161
9,Mm-hmm .,Marketing,208,608361,608841
9,{disfmarker} and you don't want to {disfmarker} I hate I hate looking at a control and seeing a million tiny little buttons with tiny little words saying what they all do,Project Manager,209,609041,619241
9,Mm .,Marketing,210,619441,619681
9,and just sitting there searching for the teletext button or something like that .,Project Manager,211,619881,624741
9,Yeah .,Industrial Designer,212,624941,625301
9,Mm .,Marketing,213,625501,625741
9,"And symbols that you don't necessarily understand ,",Marketing,213,625941,629001
9,Yeah .,Project Manager,214,629201,629561
9,symbols you're meant to understand that you don't .,Marketing,215,629761,632821
9,So simplification of symbols you could think of .,User Interface,216,633021,635961
9,{vocalsound} Um .,Project Manager,217,636161,637181
9,"When they're {disfmarker} when you've got the main things on the front of it and a section opens up or something to the other functions where you can do sound or options kind of recording , things like that inside it .",Project Manager,217,637381,650461
9,Oh yeah .,Marketing,218,650661,651201
9,Mm-hmm .,Marketing,218,651401,651881
9,"'Cause it doesn't make {disfmarker} when you pick it up it doesn't make it really complicated to look at ,",Project Manager,219,652081,658441
9,Mm .,Marketing,220,658641,658881
9,"it's obvious what you're doing , um .",Project Manager,221,659081,661301
9,Mm-hmm .,Marketing,222,661501,661981
9,Mm .,Industrial Designer,223,662181,662421
9,"Actually that just raises a point , I wonder what our design people think , but you know on a mobile phone , you can press a key and it gives you a menu , it's got a menu display ,",Marketing,224,662621,673421
9,Mm-hmm .,User Interface,225,673621,674101
9,"Menu , alright .",User Interface,225,674301,675261
9,"I wonder if incorporating that into the design of a remote control might be useful ,",Marketing,226,675461,680501
